,id,executedOn,croppableAreaId,croppableAreaName,IsSoilmoi4,PlantHeig3,WaterHeig0,FieldPhot1hldr,FieldPhot2hldr,Soilmoist5hldr,Date,executedOn_time,Photo1_link,Photo2_link
1852,241002,2023-08-14T12:00:00Z,19478,Field 157,,38.0,0.0,,,,2023-08-14,12:00:00,,
80,62757,2023-08-14T07:13:41.206Z,20065,Field 65,Yes,40.0,8.0,,compress1691997248730.jpg,"[{'size': 691716, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '3f0c7d90-3a72-11ee-bf03-8db54ccd2c0b', 'originalFileName': 'compress1691997284368.jpg'}, {'size': 711659, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '3f0ca4a0-3a72-11ee-b153-c54578a0f1f3', 'originalFileName': 'compress1691997282899.jpg'}]",2023-08-14,07:13:41.206000,,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691997248730.jpg
76,62267,2023-08-14T06:24:08.195Z,20069,Field 69,Yes,23.0,15.0,compress1691994256632.jpg,compress1691994269382.jpg,"[{'size': 950583, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '50824390-3a6b-11ee-897f-1d8628ea48a6', 'originalFileName': 'compress1691994300971.jpg'}, {'size': 965236, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '50826aa0-3a6b-11ee-b168-2d7ab30dbc82', 'originalFileName': 'compress1691994303730.jpg'}, {'size': 892004, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '508291b0-3a6b-11ee-a10b-2db6d127ccd0', 'originalFileName': 'compress1691994307107.jpg'}]",2023-08-14,06:24:08.195000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691994256632.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691994269382.jpg
75,62253,2023-08-14T05:18:59.033Z,19456,Field 135,Yes,39.0,3.0,compress1691990516162.jpg,compress1691990603467.jpg,"[{'size': 1279641, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '302af900-3a63-11ee-91d5-d93f532d02e8', 'originalFileName': 'compress1691990809588.jpg'}, {'size': 1279416, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '302b6e30-3a63-11ee-9334-150da68bdaee', 'originalFileName': 'compress1691990810175.jpg'}, {'size': 1273626, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '302b9540-3a63-11ee-9ce0-4112b5c8b1ed', 'originalFileName': 'compress1691990810923.jpg'}, {'size': 1309836, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '302c3180-3a63-11ee-8809-f9e82d50eecf', 'originalFileName': 'compress1691990811633.jpg'}, {'size': 1331400, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '302c5890-3a63-11ee-9da5-15af48be8f8e', 'originalFileName': 'compress1691990812338.jpg'}, {'size': 1347062, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '302c7fa0-3a63-11ee-8612-f169c62c239c', 'originalFileName': 'compress1691990813830.jpg'}]",2023-08-14,05:18:59.033000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691990516162.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691990603467.jpg
74,62251,2023-08-14T05:13:11.888Z,19157,Field 86,,29.0,4.0,compress1691990001169.jpg,,,2023-08-14,05:13:11.888000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691990001169.jpg,
71,62110,2023-08-14T07:18:49.708Z,20073,Field 73,Yes,50.0,10.0,compress1691997544342.jpg,compress1691997556463.jpg,"[{'size': 644107, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '060d77a0-3a73-11ee-a93b-5d338daa776c', 'originalFileName': 'compress1691997614156.jpg'}, {'size': 621536, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '060decd0-3a73-11ee-839f-e543621e1a76', 'originalFileName': 'compress1691997617763.jpg'}]",2023-08-14,07:18:49.708000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691997544342.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691997556463.jpg
70,62107,2023-08-14T06:20:45.065Z,19200,Field 129,Yes,39.0,12.0,compress1691994367336.jpg,compress1692007288068.jpg,"[{'size': 1182260, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'a5cc37c0-3a6b-11ee-a2a9-13d15391248b', 'originalFileName': 'compress1691994444568.jpg'}, {'size': 1177686, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'a5ccd400-3a6b-11ee-bc95-99bd0465cd3b', 'originalFileName': 'compress1691994445500.jpg'}, {'size': 1157651, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'a5cd9750-3a6b-11ee-8501-372fbb274e38', 'originalFileName': 'compress1691994446388.jpg'}, {'size': 1190306, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'a5cdbe60-3a6b-11ee-b7c2-e1db7b27fd69', 'originalFileName': 'compress1691994447204.jpg'}, {'size': 1180187, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'a5ce0c80-3a6b-11ee-b35b-358ec3519748', 'originalFileName': 'compress1691994448140.jpg'}, {'size': 1188795, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'a5ce3390-3a6b-11ee-aea6-9ff82334f070', 'originalFileName': 'compress1691994449380.jpg'}]",2023-08-14,06:20:45.065000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691994367336.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1692007288068.jpg
1956,245453,2023-08-14T12:00:00Z,19487,Field 166,,42.0,3.0,,,,2023-08-14,12:00:00,,
1853,241009,2023-08-14T12:00:00Z,19480,Field 159,,38.0,2.0,,,,2023-08-14,12:00:00,,
205,91156,2023-08-14T12:00:00Z,19765,Field 15,Yes,34.0,2.0,compress1692851366765.jpg,compress1692851376170.jpg,"[{'size': 3518760, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'e816a750-4236-11ee-850a-13b62c00c0da', 'originalFileName': 'compress1692851406129.jpg'}]",2023-08-14,12:00:00,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1692851366765.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1692851376170.jpg
206,91158,2023-08-14T12:00:00Z,19768,Field 18,No,21.0,2.0,compress1692853463987.jpg,compress1692853469969.jpg,,2023-08-14,12:00:00,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1692853463987.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1692853469969.jpg
203,91058,2023-08-14T12:00:00Z,19769,Field 19,No,22.0,2.0,compress1692854445556.jpg,compress1692854455146.jpg,,2023-08-14,12:00:00,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1692854445556.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1692854455146.jpg
1508,222956,2023-08-14T12:00:00Z,19459,Field 138,,42.0,3.0,,,,2023-08-14,12:00:00,,
1601,228565,2023-08-14T12:00:00Z,19472,Field 151,,39.0,2.0,,,,2023-08-14,12:00:00,,
201,91055,2023-08-14T12:00:00Z,19759,Field 9,No,29.0,3.0,compress1692852354170.jpg,compress1692852365081.jpg,,2023-08-14,12:00:00,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1692852354170.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1692852365081.jpg
2196,264403,2023-08-14T12:00:00Z,108001,Field-D|CA-1,,49.0,15.0,,,,2023-08-14,12:00:00,,
2187,263207,2023-08-14T12:00:00Z,19479,Field 158,,44.0,0.0,,,,2023-08-14,12:00:00,,
2179,263108,2023-08-14T12:00:00Z,19493,Field 172,,40.0,0.0,,,,2023-08-14,12:00:00,,
1895,241316,2023-08-14T12:00:00Z,123651,Dinesh Kumar Asset|CA-1,,35.0,15.0,,,,2023-08-14,12:00:00,,
1714,235606,2023-08-14T12:00:00Z,19477,Field 156,,42.0,0.0,,,,2023-08-14,12:00:00,,
2130,260204,2023-08-14T12:00:00Z,19452,Field 131,,60.0,18.0,,,,2023-08-14,12:00:00,,
1945,244703,2023-08-14T12:00:00Z,19485,Field 164,,47.0,2.0,,,,2023-08-14,12:00:00,,
1912,241460,2023-08-14T12:00:00Z,19484,Field 163,,41.0,4.0,,,,2023-08-14,12:00:00,,
69,62106,2023-08-14T05:55:10.44Z,19473,Field 152,Yes,44.0,10.0,compress1691993093026.jpg,compress1691993121819.jpg,"[{'size': 2200004, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '425221c0-3a69-11ee-8d47-017ba0a70e97', 'originalFileName': 'compress1691993413740.jpg'}, {'size': 2365201, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '42541d90-3a69-11ee-b750-11f9f872a136', 'originalFileName': 'compress1691993419906.jpg'}]",2023-08-14,05:55:10.440000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691993093026.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691993121819.jpg
2013,253952,2023-08-14T12:00:00Z,19490,Field 169,,43.0,8.0,,,,2023-08-14,12:00:00,,
68,62102,2023-08-14T05:25:14.46Z,20062,Field 62,No,45.0,9.0,compress1691990739309.jpg,compress1691990749488.jpg,"[{'size': 638594, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '4f6d23b0-3a63-11ee-aab1-ffc1d061fe8b', 'originalFileName': 'compress1691990860806.jpg'}, {'size': 757681, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '4f6d98e0-3a63-11ee-9840-b169533fbe99', 'originalFileName': 'compress1691990868297.jpg'}]",2023-08-14,05:25:14.460000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691990739309.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691990749488.jpg
1961,247401,2023-08-14T12:00:00Z,19489,Field 168,,40.0,0.0,,,,2023-08-14,12:00:00,,
66,62005,2023-08-14T07:59:20.48Z,19460,Field 139,Yes,38.0,10.0,compress1692000002716.jpg,compress1692000018650.jpg,"[{'size': 1122260, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'e21c3510-3a78-11ee-9602-eff8a91ed0f1', 'originalFileName': 'compress1692000118113.jpg'}, {'size': 944012, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'e22276a0-3a78-11ee-bd6d-450f7d902627', 'originalFileName': 'compress1692000131953.jpg'}]",2023-08-14,07:59:20.480000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1692000002716.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1692000018650.jpg
54,61665,2023-08-14T04:14:55.652Z,20064,Field 64,Yes,43.0,10.0,compress1691986506827.jpg,compress1691986518913.jpg,"[{'size': 846378, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '3c3969c0-3a59-11ee-8981-63b34833ea9e', 'originalFileName': 'compress1691986539068.jpg'}, {'size': 792215, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '3c3990d0-3a59-11ee-856d-b5b609c86c31', 'originalFileName': 'compress1691986542112.jpg'}]",2023-08-14,04:14:55.652000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691986506827.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691986518913.jpg
58,61907,2023-08-14T05:47:00.601Z,19190,Field 119,Yes,42.0,10.0,compress1691992121629.jpg,compress1691992140308.jpg,"[{'size': 1201990, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5be259a0-3a66-11ee-aa1b-152f50b46c06', 'originalFileName': 'compress1691992173901.jpg'}, {'size': 1186850, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5be2a7c0-3a66-11ee-8851-3db52ea7a8dd', 'originalFileName': 'compress1691992174812.jpg'}, {'size': 1187528, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5be2f5e0-3a66-11ee-b7f8-e57a12d70d82', 'originalFileName': 'compress1691992175522.jpg'}, {'size': 1190401, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5be34400-3a66-11ee-8431-1d571f740cb7', 'originalFileName': 'compress1691992176259.jpg'}, {'size': 1193890, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5be39220-3a66-11ee-8a9b-01868b1a77c2', 'originalFileName': 'compress1691992176907.jpg'}, {'size': 1185574, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5be3b930-3a66-11ee-a418-c1102c6460a9', 'originalFileName': 'compress1691992177549.jpg'}]",2023-08-14,05:47:00.601000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691992121629.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691992140308.jpg
67,62006,2023-08-14T09:09:11.048Z,19456,Field 135,Yes,40.0,2.0,compress1692004558436.jpg,compress1692004599067.jpg,"[{'size': 1312149, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5dd71e90-3a83-11ee-abfd-dd8178669ce2', 'originalFileName': 'compress1692004628961.jpg'}, {'size': 1312472, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5dd76cb0-3a83-11ee-8ff9-471035d478d4', 'originalFileName': 'compress1692004630976.jpg'}, {'size': 1305315, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5dd793c0-3a83-11ee-bc04-3df1a52110c6', 'originalFileName': 'compress1692004632105.jpg'}, {'size': 1311986, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5dd7bad0-3a83-11ee-a217-9d829a624abf', 'originalFileName': 'compress1692004633123.jpg'}, {'size': 1317985, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5dd7bad0-3a83-11ee-9d09-9382e84eec64', 'originalFileName': 'compress1692004634167.jpg'}, {'size': 1320991, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5dd7e1e0-3a83-11ee-bc5d-3b5858657fa7', 'originalFileName': 'compress1692004635398.jpg'}]",2023-08-14,09:09:11.048000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1692004558436.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1692004599067.jpg
37,60803,2023-08-14T04:02:48.635Z,19179,Field 108,Yes,42.0,10.0,compress1691985785639.jpg,compress1691985796562.jpg,"[{'size': 2015067, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '97b7e080-3a57-11ee-98b9-9b69f5dd09ba', 'originalFileName': '1691985836622.jpg'}]",2023-08-14,04:02:48.635000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691985785639.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691985796562.jpg
55,61666,2023-08-14T04:05:13.613Z,19170,Field 99,Yes,45.0,15.0,compress1691985961566.jpg,compress1691985969226.jpg,"[{'size': 2935854, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '04c4e650-3a58-11ee-9151-d722bf18d061', 'originalFileName': '1691986019110.jpg'}]",2023-08-14,04:05:13.613000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691985961566.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691985969226.jpg
38,60902,2023-08-14T03:49:48.182Z,19153,Field 82,,42.0,11.0,compress1691985015618.jpg,compress1691985025436.jpg,,2023-08-14,03:49:48.182000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691985015618.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691985025436.jpg
39,60919,2023-08-14T06:35:12.817Z,19197,Field 126,Yes,38.0,4.0,compress1691994999393.jpg,compress1692007806252.jpg,"[{'size': 1299344, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '15fea400-3a6d-11ee-89cd-0f202b34bd87', 'originalFileName': 'compress1691995063263.jpg'}, {'size': 1313537, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '15fef220-3a6d-11ee-9990-b766b52b641b', 'originalFileName': 'compress1691995064144.jpg'}, {'size': 1303496, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '15ff8e60-3a6d-11ee-9e50-39f358f8d68f', 'originalFileName': 'compress1691995064881.jpg'}, {'size': 1312559, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '160078c0-3a6d-11ee-b087-9f668dad0be6', 'originalFileName': 'compress1691995065592.jpg'}, {'size': 1300078, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '16009fd0-3a6d-11ee-bced-0d50f4b7e581', 'originalFileName': 'compress1691995066302.jpg'}, {'size': 1301582, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '1600c6e0-3a6d-11ee-b6ef-f94c34d8caf0', 'originalFileName': 'compress1691995067253.jpg'}]",2023-08-14,06:35:12.817000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1691994999393.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1692007806252.jpg
